Exported SMaRT Impedance Data
Experiment start time : 3/6/2011 8:36:09 PM

Result Number,Sweep Number,Point Number,Time,Frequency (Hz),AC Level (V),DC Level (V),Temperature (K),Impedance Magnitude (Ohms),Impedance Phase Degrees ('),Impedance Real (Ohms),Impedance Imaginary (Ohms)
553,22,7,01:02:37,3162278,3,0,-,31780.99,-85.8684,2289.754,-31698.4,
554,22,8,01:02:41,2610157,3,0,-,46502.05,-88.29121,1386.686,-46481.37,
555,22,9,01:02:44,2154435,3,0,-,57501.2,-89.50583,495.9563,-57499.06,
556,22,10,01:02:47,1778280,3,0,-,71074.06,-90.35944,-445.8651,-71072.66,
557,22,11,01:02:50,1467799,3,0,-,87741.59,-90.73352,-1123.276,-87734.41,
558,22,12,01:02:54,1211528,3,0,-,110654.2,-88.72386,2464.413,-110626.7,
559,22,13,01:02:57,1000000,3,0,-,134558.2,-88.83932,2725.682,-134530.6,
560,22,14,01:03:01,825404.2,3,0,-,163596.7,-89.05051,2711.022,-163574.3,
561,22,15,01:03:04,681292.1,3,0,-,198795.7,-89.07488,3209.763,-198769.7,
562,22,16,01:03:11,562341.3,3,0,-,241112.3,-89.11504,3724.028,-241083.5,
563,22,17,01:03:15,464158.9,3,0,-,292248.5,-89.05158,4837.469,-292208.4,
564,22,18,01:03:19,383118.7,3,0,-,354352.6,-89.05148,5866.09,-354304,
565,22,19,01:03:22,316227.8,3,0,-,428533.3,-89.02682,7278.507,-428471.5,
566,22,20,01:03:25,261015.7,3,0,-,519321.9,-88.94133,9595.291,-519233.3,
